X1,X2,X3,Y
6.148874576203905,3.065634997901247,1.3551638128774646,16.788473872561912
-1.571025486,-0.093876863,0.19717024867914074,-0.981973409
-0.359709012,-0.347899997,0.5206594251702937,0.6552883701599495
3.093248214,0.7422594790580805,-0.609029098,2.893412425329203
0.7253944572611086,0.6162137818705316,0.23921787926464513,3.2832535839167374
0.2803526499076623,0.1638712807870171,-1.235694804,-3.193059541
-2.935029902,-1.584001304,-2.12284946,-12.08007738
-5.541449642,-1.848289748,-0.07619792,-9.230554154
-0.322447572,0.087996382,-1.053662924,-3.984228274
-0.974907114,-0.021034311,-0.139880109,-2.414388111
2.180937476491301,0.44945738009413017,0.8114862509713153,5.657459411315568
-0.591582633,-0.797685362,0.10082985624728576,-1.377085023
0.5622913678655517,0.14424902192519723,-0.417124283,-0.547550731
-1.050704125,0.079503013,-0.864362492,-2.693144052
0.7385375185654157,0.1988660931277056,-0.664277429,-0.292963626
2.923006803574603,1.7583641652282263,-0.73893947,4.864375987917284
-0.5108636,-0.15485168,0.609038039,0.500002052
0.9397116680656207,0.6122725204412953,1.8611845950990462,7.097719690979991
-3.556699136,-1.423428878,0.082360136,-5.786863517
-0.556041434,-0.268648232,0.38349468174946005,-0.61096634
0.6280072921755724,0.0764507,-0.82041341,-2.300392764
-1.511487441,-0.348957147,1.4053950195400597,1.8177856523805074
1.0015603984584986,0.2740739033285494,1.5467722916003377,6.302973419136407
-1.977254593,-0.506856578,0.2993137061343536,-1.544741392
0.10247284765701042,-0.239044112,0.5872893327182103,1.4671423828171444
-1.455719057,-0.624832342,0.9731099311355635,0.7286503988600002
1.871617793173132,1.2646467695804011,1.003105216596375,8.245355910961768
3.2206974558160457,0.5148852633346392,2.450253349582617,11.84318934216589
1.9464654252411482,0.8889581012563196,1.425723221137118,8.461844585239662
-2.138244186,-1.27208629,-0.454051313,-6.198775813
-1.171248948,-0.666869689,0.20850153100323976,-2.309351058
-2.307282572,-1.4244024,1.4043784987114716,-0.420823602
-2.086102239,-1.282507973,-0.848288072,-6.569145353
1.0347886470807126,-0.079700468,1.3970416538805932,4.819310411112855
-1.384137806,-1.017482889,-1.197345492,-6.570386104
-0.4036383,0.039457175314421326,0.7822857973576622,2.241607467612201
-0.130985335,-0.465204554,-1.785913694,-5.877093848
0.003200126,0.37687077431305727,0.4046827300624445,1.6648782978403238
2.125849501548851,0.60259239,1.515767225280133,8.448979193756994
0.46928847500893855,0.9663833250671378,-0.41893414,1.2483462791399567
-1.713257852,-0.467399684,0.9496739919572368,-0.791524068
-0.554884914,-1.276328482,0.6795619082629797,-1.602292755
0.4716785694899217,1.631388851,-0.744350081,1.3676792887208369
4.7178140555268495,1.9447893055572303,-1.393292011,4.818786316315653
-0.011507553,-0.451990023,0.9321743125981672,1.8553703066931926
-0.860107395,-1.055441164,1.529656907338125,1.635281881122739
-2.220235479,-1.24693059,-0.084092021,-5.025139749
2.973253851187875,1.6908346614282888,1.2965984642598232,10.56532680278519
4.175744457358225,2.3335132292054532,-1.64924105,3.865077621273706
0.097975077,0.37269497806378316,0.9468874785916684,3.232315635
4.023319014542775,1.8899785403753873,-0.518078698,4.918472008020908
2.5318109641711732,0.35670653024450805,-0.526886776,0.7000313732035535
0.286012947,0.062888944,0.3844237865443775,1.9996492198839828
1.5144678695578009,-0.244965639,0.7909266576959663,3.3003079060000973
-2.057168236,-1.28052844,0.22849572881371205,-4.468368634
1.2182215696827503,0.4263072703929829,0.8154913436750193,4.106304147549792
-1.492197961,-0.602001425,2.383744319695878,4.705752843313664
3.3513811829481135,1.8292618559493845,-0.690099468,4.147988775625245
0.1849092325181786,0.2832462911594824,0.020259364849205548,0.5556669830802089
-2.173483585,-1.065780118,-0.170020442,-4.413974273
1.3175715587352617,0.78824881,-0.434399332,1.4900559616629103
-3.135773055,-1.439932982,-0.218414452,-6.901581709
1.8080006028838476,1.2802475503583164,-1.686553815,-0.281657955
0.063842139,-0.418158081,0.5586477131032815,0.7907274136538196
0.01651577,0.16426983205195658,-0.734357329,-2.833343047
0.7911959717543815,0.429446653,-0.766266366,-0.218710845
0.2871396960708067,0.5073491968363472,-0.763551558,-1.077471198
-1.561764387,-0.664360703,-0.095933484,-3.9300913
-3.269952249,-0.874680197,-0.573154852,-7.289487218
0.15999875123584878,0.1198320756647203,1.1233151424231649,4.8772465224821415
-0.217158662,-0.408085402,0.068846954,-1.507400579
-0.580623577,0.11602618562002177,0.1905748998822512,-0.27382675
3.228593356194922,1.3528282844634334,0.056800268773499814,6.4613716066594336
1.3591078688009024,0.13207621190212526,-1.288244872,-1.492047442
-1.494238748,-0.569758176,-0.625835472,-3.983825987
-0.942055733,-0.045184835,0.5298565454335784,-0.650941686
0.7743398034842514,0.18315271166032607,0.4212222857399816,2.3752824678756106
2.4059449146859344,0.30350676380469044,-0.863612975,0.5563209029116516
-3.462163235,-1.718406537,0.1071600432705938,-6.630650716
-0.898376847,-0.08490034,0.032038157,-0.835244953
1.868427318552689,1.7549050732488076,0.017255462547966765,5.191468265648163
-4.323902829,-1.422637323,0.4561393122167437,-4.949719831
-0.543146254,-0.501368454,0.1949555987023112,-0.980866491
-0.285457502,-0.097334689,-0.451018264,-2.959265385
2.0651919986818696,0.8440701207643053,2.280404457422761,11.064670918088378
2.400667631305521,1.9063988931016076,-0.081615804,5.034926551066448
4.687977873239368,1.7392410125738151,-0.864879184,5.903641229205222
0.9052319979520498,0.18820222640169243,0.42127294997620346,2.9066272261285038
-1.841960662,-0.60988762,-0.532467545,-4.2439917
-0.03183012,0.7763131331748211,0.17528067316439477,3.3659314312426165
-0.451239329,-0.306402077,-1.810064804,-5.879870115
-1.076297886,-0.501433277,0.093213081,-2.263861
1.2193524997213847,-0.015165392,-0.336192009,0.1366564365592789
-0.270136378,0.39342418680416885,1.4098790836263289,3.922689224727283
-0.931948536,-0.814348082,-0.487918398,-3.473388894
1.0732906120956218,1.0020352973504727,-1.914019557,-2.627395337
4.573440984661094,1.9630343812571507,1.4319653291625511,12.45207251605671
1.8563715731856072,0.7552056514390066,-1.031375604,0.9881416278031538
1.3035592155817888,0.8409697711026469,-1.026367174,0.36765578908008856
-3.032346087,-0.598945767,0.6720187530945143,-2.736345033
1.5683173927463487,0.4754194451450872,-0.946788516,-0.414720812
-1.606928537,-0.624772845,-1.65198632,-8.138405427
3.871323911754221,1.2462809942756505,1.8635713545418249,12.05850934387527
0.26133671232920336,0.17957531673716623,0.6830046575483281,3.180050011222801
1.511182328292755,0.19446868772204984,-1.698675692,-2.940863365
-1.602862564,-0.198241046,-1.293844164,-5.276850902
-2.140680816,-0.113217786,0.9107238236148285,0.8565382815545947
0.8684757715527122,0.8685597299841519,2.034017424470846,8.097279459013265
-2.517099814,-0.836168228,-0.509650645,-6.10118705
-0.36473913,0.02252705,0.896544086,2.013637042123207
-0.371769927,0.29522700128765655,0.5086839769930038,1.4461172354224652
2.497697393,1.0622334052422286,0.8854956283608477,7.4492849204918645
-0.205102557,0.3865817560295418,-2.335664194,-5.506597034
-0.288226787,0.10835079596232519,0.12744647746636129,0.9381177127100058
-2.720854711,-0.827979212,-0.770716865,-6.443173459
-0.07958334,0.08989281,0.4536165340465621,1.044047474889428
-4.356518059,-1.189670073,0.9806560113255367,-4.286200883
1.7511630795520556,0.6040251294741266,0.017044935515716036,3.1694161805965835
1.599376271,1.025552222179919,1.3561092348583579,7.554711122561267
0.6039502917161885,0.5483566958897969,-0.45793316,0.20172161592757587
0.2783985289273963,-0.050269031,2.3695790766127027,6.70351443
-0.82976986,0.5437213855542887,-3.1284927,-8.836039231
-1.230485837,-0.746611337,0.9662324610752001,0.32577600306314336
-0.68631459,0.5069274695755035,-0.006925697,0.5940278523323119
1.2330655374881039,0.928463214,1.7461029734615916,7.818189275351992
-0.454989675,0.283678568,0.022948024481324044,0.2434185296699452
-1.35183535,0.2836793999397451,-0.788380272,-4.092438179
-4.156904821,-1.504521374,0.6712523742518717,-4.75576738
2.997860992865684,0.8163487343863886,0.18885763280865853,5.076876936673868
1.106768301,1.067930718507141,-0.509923157,1.662698320704421
1.2320881914028234,-0.008642566,-0.741626468,-0.582475049
0.6458497309425959,-0.203318863,-0.149988332,-0.054913146
-2.453837981,-0.894596949,-0.209651562,-5.345080671
1.2227572505403188,0.5467943595467337,0.7786775293343874,4.928422575290097
1.6002988970579963,-0.38816415,-0.39062911,-1.008628388
1.1310422739483181,0.13903372784193738,-1.168881972,-2.217584578
2.308241931254315,0.7889582649037918,-1.14378203,-0.451261794
0.5300159620577979,-0.396309367,-0.476117641,-1.910926498
-0.499196709,-0.097275761,-1.272463784,-5.269867658
-0.811858751,0.22675420671256502,-0.841466747,-1.978962518
1.3660085344196449,0.8773790224272412,-1.576968265,-1.52199636
1.501790026852389,0.2408358329834514,-0.213809994,1.2186986944430267
-1.475280304,-0.603417649,0.8442790802763586,-0.198725656
-1.586791633,-0.298867958,1.2209553588462898,2.1600902882028037
-0.38558999,0.4031777643403429,-0.337766728,-0.738583644
2.853647942695373,1.0530515599632473,0.8203703532505666,6.895360100010164
2.6710486566728253,1.084452578473859,-0.73800296,2.624017297737655
4.9427957282594175,1.9357937531578502,-1.756384639,3.895603991543358
-0.975972093,-1.127577346,0.061103587,-2.380292505
3.329647959171279,0.9946014240322507,1.0567386533736804,8.540086152011938
0.036689694,-0.405574594,-1.420743567,-4.309173458
-1.703289949,-0.489768555,-0.017243492,-0.983260412
0.6035729074545252,-0.011807053,-0.425614726,0.27442666176646957
1.3410761124445103,0.6158876548405878,0.5711044057340747,3.31213207
1.3395996444616936,0.8819500229344704,2.043986535952962,8.341392213
2.2697778014941217,1.4558353288584187,2.823018179307577,13.998372060766153
-3.721154075,-1.055305884,-1.642779458,-10.86059234
-2.664692749,-1.682703063,-1.066072405,-8.542890583
1.0095848055016459,0.675990699,1.3092508443021265,6.372056848476732
2.338536502392929,1.5619706833797062,-0.441264161,4.507003249914609
-2.109681773,-1.078882983,0.5624445645535171,-2.831660182
1.7089949568643883,0.7822255315150975,-1.724192806,-2.155943046
3.6053327167124922,1.656922693,0.21268084901080184,7.903364143839123
-0.720606069,0.30070257238951853,0.6840229347803006,1.3095262265174854
-3.301065688,-1.572417897,-0.072016697,-5.903818579
2.2651021860817906,1.0678181984897834,-1.719097047,-0.494128277
-0.573912318,0.29448274849842077,0.7677658818653881,2.5722890808095427
-1.688563472,-1.054573377,1.2006879065665674,-0.12736913
-0.465156769,-0.23604552,-0.251007393,-2.04965939
-0.113926495,-0.260566604,2.913845811038511,8.535600445103556
-3.905095289,-0.967614622,0.5014543651250839,-4.699933346
4.011765767,1.877480073475845,-0.627054488,5.854475477092804
1.077972300332946,-0.163765569,0.025531134728403994,2.354192610093883
-0.110712091,0.013570933279537832,1.2816276083114626,4.1281099601783176
0.9988958113761512,0.14637729140532504,0.6429417930609491,3.595456172981476
2.6082063003089493,1.336352269,0.6597532883918409,6.973825528247445
-0.895197691,-0.916900836,-0.859207676,-5.016048349
-0.068517219,0.27504606731756137,1.0010995885710992,3.787425605124138
-0.279988875,-0.027371474,0.6178377392309864,2.2001601704717135
-3.758529762,-1.687435863,0.5156238777882121,-7.239906463
1.709874832085008,0.5719835755004032,-0.923592826,0.1454171131901867
-5.746963482,-2.290113261,1.135378258430721,-7.087907502
-0.839434247,-0.738243918,-0.569412484,-3.477524401
1.0105254084200341,1.3890394867577343,-1.098981996,0.4845886211855938
0.4039714482339163,-0.327495855,-1.155375761,-3.933725893
-0.09806385,-0.086526034,-0.377746866,-2.296406391
2.7411598628685723,1.8483171501425417,1.211705978,9.625529913234315
1.1512304002759461,0.657939079,0.1889645988878159,3.0912805825133396
-1.317481371,-0.021722397,-0.173718679,-2.006292185
-0.830454993,-0.232866911,2.2440977599267433,5.172468732380446
1.3345583170442736,0.1406858026933978,0.19694227307185766,3.244418552854488
-2.38607288,-1.550781507,1.5968074537901384,-1.156892632
2.093145156690492,0.7218143933351033,0.4990607155403312,4.126240406507018
-0.487237781,-1.2053863,0.17663424615826315,-1.657300189
0.08993042,-0.067072617,-1.529771426,-5.004871081
0.8639400328747542,0.8267940402646983,0.741310562,4.5679264414024985
-1.938533832,-0.885335262,1.4840251325055305,0.31560089249714074
-0.757331972,-0.883935548,0.812515715,0.3408444699227818
2.3433440135347743,0.9537280471462216,-0.313539368,2.6343415743185266
0.23889199475678624,0.5104023589916462,-0.585694593,-0.383799013
-1.507618543,-0.741232229,2.6617815966045595,5.1527050694621686
-0.841754674,-0.931422881,-1.024354393,-5.71503938
-1.3073244,-0.631860932,-0.573692511,-4.10809671
1.2176182632130632,0.9090341392418789,0.3827889812913664,4.209829590306782
0.08530923,0.5611811913896109,-0.149681504,0.8740037438306733
-1.462578373,-0.379864043,-1.461970587,-6.323155657
4.481481726747166,2.0604162878783954,-0.056806891,7.9893083981213575
3.6512326966268605,1.7305287923997463,0.12760809420760597,8.028787009513696
-1.645870554,-0.738841626,-1.795365624,-8.430152276
-0.374931106,-0.130423492,0.8419448472620396,1.8223822843230788
-3.013108522,-0.980669549,-1.717006307,-10.79090367
-0.956078328,0.066769151,-1.012820677,-4.817977969
-2.826318618,-1.344369112,0.2585698538256498,-3.792298558
0.49679496021449976,0.5561648605530803,-0.275154961,0.8905265865698101
-0.550942417,-0.206233602,1.356826117347505,3.352943375439976
-3.394415897,-1.185980663,-0.170507707,-5.611541987
2.104349348987008,1.1511047160079102,-0.159718525,4.156475040062447
-0.822314944,-0.637400554,-0.347726761,-2.558993408
0.5819088628515672,0.38741755423895485,-1.219833273,-2.348013632
-0.930529468,0.2855272676722084,-0.62780812,-2.546858208
2.1021637595019014,0.609274153,-2.178590948,-3.654778559
0.17894330518053814,0.46541233130313964,0.5643477457380541,2.453738619402475
-3.245834687,-0.828617776,0.085064468,-5.312646998
-2.270532382,-1.455966709,0.18464407074247452,-4.469959958
-1.283788651,0.2106319447126865,0.7702177982318715,1.6359036903553181
2.3944645085630096,1.4494972495127711,-1.193998043,1.6284042665937044
-0.051084626,0.24377648119055687,0.7221624321782953,2.816239557349655
1.3437074514711425,0.077826735,0.8481904978003844,3.7143692315367924
-3.296411858,-1.342246324,0.8647957323582158,-2.753031159
-3.68438778,-0.701654278,0.27481728172913467,-4.511213537
2.2638366590896513,0.49653750774050637,0.30572677218373134,4.542769578633073
1.5038132936244595,0.8651884854739876,-0.551853094,2.1904257020360522
4.076059131607115,1.2610659607402284,-0.976177712,3.5537990356621902
-4.680366428,-1.614191696,0.090601614,-8.556683926
2.261148400436827,0.2798426848304457,0.078718145,2.982451289799085
-0.337337825,0.059479594,0.22801079955169687,0.7992716492872749
-3.7664125,-1.701082518,-0.916765872,-9.445989067
0.012947807,0.2895846879866026,-0.022176695,0.2017259613688478
-0.445811203,-1.110663503,-1.954551291,-7.89657949
-1.895277392,-0.2958108,2.839280474002703,5.998044600623681
-0.237442258,-0.937275154,-0.063894782,-2.212715238
2.2365106261864964,0.6978883184901001,0.9552193167320101,7.014999287
0.21803482760637705,0.4846415078143297,-0.618925234,-0.793652535
2.9059063216644447,1.2926690521722255,0.9460975178877952,8.682378457831323
1.7296052027228068,0.8982657785984328,-0.780616521,1.0527060089862421
-0.64094951,-0.416017442,0.2933502326767746,-1.821991985
-2.810996342,-1.380134359,2.1382060587435796,2.0707863678116594
2.8560521554548464,0.41751378976897635,1.419390000242896,8.064137436459601
-1.326289966,-0.244302824,-0.759082233,-3.640666034
1.2401278162737968,1.4680244055635325,-1.568573384,-0.683932862
2.7622056984343337,1.170566160313738,0.25633791435850495,4.971607896849005
-1.27179442,-0.270699454,-0.337489361,-1.591246252
-0.688628468,0.3497995881869525,0.2664883366311519,1.028825595832355
1.522862239260979,0.5087355939482685,1.0117393188141055,5.305627433228599
-0.166889251,0.49462126177350435,0.4559339280174664,2.1734355450146228
-1.797740292,0.051464383,0.7246256283308814,0.34433573421763813
-2.834213195,-0.004387541,-1.991536447,-8.098520655
0.4231889449868843,0.5192253847542817,0.5077095385332233,2.5817980870997235
-1.196926367,-0.335507476,0.9235882171508546,1.0887907780853365
-1.874937606,-0.367185274,-2.429207555,-10.55397854
-2.364429467,-1.23311675,-0.190796869,-5.722391349
-2.369794517,-1.454829812,0.3272042962010115,-4.601689161
2.8242107470672826,1.0742290023595118,0.5287000130100851,5.714581192877064
1.8686336711837264,0.6776666243717039,0.22647515299488055,4.161580211
-0.189680649,0.64821362,-1.236243115,-2.360503083
-2.525433103,-1.460526354,0.17686444977468072,-4.087455922
-0.000376617,0.21386222712996497,1.0190793141034595,3.515290762595835
1.6373836848909982,0.6909790360362323,-0.495737583,1.8701653420253892
-5.397544514,-1.540060818,-1.007167513,-12.46331756
-3.053878395,-1.054580375,-0.507543655,-6.086912159
-3.3786582,-1.355933277,0.061526892,-5.642150308
1.314751815216771,0.7979552397291543,0.037499490564431796,3.162726926250972
-2.129247901,-0.026089079,-0.532169802,-3.907488868
1.7127039784591103,0.8918416411795969,-1.027049818,0.6958168874072471
5.380746289547072,2.1512776975574095,-0.846961048,6.420214395181903
1.6137959527800398,1.059157203654663,-0.506461768,2.1763918029893587
3.0826339209339575,1.4155128360331357,-1.064921856,2.7088351722985764
-1.435441661,0.071455716,0.539663428,0.007597001
4.273370462585999,1.7349812442764068,-0.094756401,8.218603578179481
1.805306013235549,0.9695038510408985,0.42469475648189836,5.935986525533574
-0.283352555,-0.042907216,-1.042506604,-3.409489197
0.10568733488770798,-0.276306367,-1.140291241,-4.642732682
1.7866429655576246,0.6099373553032413,1.397032679211672,7.989911842813104
-2.213147134,-0.884909164,2.2994958939556285,3.140015322602475
-3.526687462,-1.435675615,-0.28438085,-8.224111394
-2.16107784,-0.032403541,0.8547384383528909,-0.320613921
0.3741661199449299,0.5540884795494442,-0.831706757,-0.63479496
-1.167842784,-1.371068525,0.41398447219506884,-2.226139151
0.053593587,0.48027473632029777,-0.080068774,1.3777183967766664
-4.816826831,-2.140842149,-1.50727564,-13.86279303
-2.523447995,-1.449344894,-0.022175924,-5.981898267
-2.105433944,-1.390214794,0.061210899,-4.343534321
1.968161889889871,0.5718425723736115,1.1881785424158815,6.789850312772775
0.9767402931518679,0.070917117,0.5739567395149542,2.2578897316699726
0.7492036688954686,-0.534713652,0.6363417248436903,1.2110895191109166
0.25479935576184864,0.1141104229890314,0.7357825012492051,3.146260073
4.468360662043291,2.122621940513943,0.7262026982860285,11.25627132905687
0.17113748995427325,0.4352147326791141,0.7777728687276787,2.724841076692945
0.4328923614380096,-0.622909723,1.2007226216594846,3.0709767366600205
-1.472181248,-0.928551297,0.8035860498294644,-0.895131902
-0.514603874,-0.389409274,-0.880352071,-5.012265739
1.4803795182518655,-0.084279947,-0.194909398,2.153027752187416
-3.341915297,-1.632132206,-0.967736547,-9.504566088
1.0530240240320758,1.1714521132926998,-0.315104447,2.5857524213900573
1.6863699068649358,0.5975258552438014,1.3565956378481396,6.287848953423084
3.129757991037328,1.4667540217116237,-0.90707723,3.657820841439799
6.992638826233386,2.9636080619593974,0.7792523718264134,14.826921302986886
