X2,Y2
76.72341011249308,1
71.44930699,1
80.62272235136636,1
69.88190350876035,0
71.46371130096617,1
89.32276801296655,1
69.91435323410536,1
76.51921164,1
81.18111155716275,0
80.53674989130923,1
86.16274642986839,1
77.8174753,0
88.00015703713433,1
71.52167339040498,0
80.28872822322614,1
85.44261790279376,1
96.71105463132994,1
65.92065453124172,0
84.74046012282366,1
70.28524074749241,0
76.44466433841495,1
66.45494518538598,1
77.76221788861481,1
71.72360833255304,1
84.24626171156766,1
69.62372187111433,1
73.16720861331689,1
97.12744516196443,1
71.00217719,1
78.89293942015928,1
84.93747054494088,1
80.41808654600082,1
79.69732137868591,1
89.95941165444303,1
83.78151018830398,1
70.24962936906884,1
65.45226758868051,1
84.02395509845029,1
88.19415930543695,1
73.24056294645791,1
88.61008749602573,1
100,1
81.91107453409357,1
86.44927461011012,1
86.30188747,1
70.07501019919519,1
81.45757976296576,1
62.70980623906394,0
68.74484579937567,1
100,1
82.93036358909941,1
76.56280378608061,1
76.39941008,1
77.09384328209576,0
73.89317079,1
71.97208129199053,0
75.67945729017138,0
61.003049129558754,1
95.97758586725766,1
96.73274625351527,1
88.47026516923435,1
84.99301965401747,1
79.36664560021718,0
71.15323630855363,0
80.49773873336866,1
72.33539347479557,1
66.73959719685583,1
80.78596175694803,1
71.31251955068905,1
88.70818333319522,1
93.93279833877985,1
82.30699959426869,1
71.88233283074871,1
88.02853333276101,1
72.75219155,0
87.29700795357897,1
55.85187073,1
90.27513764,1
86.66748626823595,1
79.88169662923168,1
76.08305935103195,1
71.70806554181016,1
95.58018985100291,1
75.58356482209106,1
83.73142178602124,1
78.91140007543599,0
93.99219545,1
74.63536735113917,0
85.58781089,1
94.19143105697329,1
77.86332615919852,1
93.61430013065801,1
76.44678099209821,1
100,1
71.86885802338023,0
80.85691079767774,1
81.60603602589615,1
87.80145215,1
76.48759911670088,1
68.55365636071954,1
89.78183418006829,1
82.60733329752671,1
69.12552532921609,1
89.65433612601366,1
75.34817492202814,1
67.54092706297905,0
84.59645339028332,1
82.77170096771938,1
63.98495751865146,1
84.88118872431461,1
69.3437389,0
81.83797081,0
100,1
77.89444285,1
76.60359997,0
83.52582632307578,1
69.61087515,0
92.75457944640937,1
74.37472164181362,1
80.61139008,1
65.33491447272735,1
85.48496176501435,1
69.13977595843363,0
98.66760135024929,1
77.29570753732416,1
61.89144633667469,1
81.80567531681932,1
79.17978577125997,1
71.85898255760485,1
84.04037908813869,1
74.35528445895264,1
85.72072068113634,1
92.35912846142404,1
76.79461993291453,1
78.68646316784952,1
85.17474467674782,1
67.35728368538412,0
93.89098967947491,1
74.2435694,1
78.10634724596346,1
63.06860481789292,1
90.50084663967344,1
85.11963008035016,1
81.68755153694075,1
94.58281775673761,1
78.05846428,1
79.36698762923602,1
86.50517105480476,1
94.33998113,1
88.81568291878136,1
92.62675243,1
79.48804825332941,0
84.01015843880079,1
78.71386048198522,1
82.02703536340452,1
75.52990614162573,1
78.03456114925474,1
75.50955920921402,1
76.90623769433677,0
97.10874669703531,1
90.66811272,1
72.19565774252735,1
100,1
74.45131940068082,1
77.84549110166209,1
80.77837383696873,1
80.12925531032734,1
79.83399521995013,1
80.22305537432614,1
100,1
80.85809715139325,1
89.26271823938069,1
59.97478485115457,0
74.13055718,1
76.47872850896817,0
91.64274178067156,1
86.70713846175718,1
79.46798557,0
85.83324015371211,1
100,1
76.33570339969705,1
93.02226277696754,1
67.30021655070571,0
74.61766598659534,1
82.00725994916527,1
79.48066550937115,1
83.03295343333336,1
80.28296941990965,1
85.05212748507785,1
77.45557228038778,0
67.56646927258329,1
73.85166181904171,1
77.54039561,0
67.77885484915022,1
76.64909369494329,1
68.76621714513182,1
92.46015558267128,1
55.92435447,1
87.53080733674378,1
73.22729031575521,1
87.97066431959216,1
81.01711534903629,1
79.26028693842562,0
75.45685697,1
78.66871112,1
85.67412501358265,1
71.58019247053713,0
92.05292840162825,1
78.88031377690795,1
73.94749260053783,0
68.28074787312906,0
85.47030729759207,1
65.19929810648995,0
70.64874770606852,0
94.47058697714351,1
72.91629715,0
85.50005866109646,1
86.77957164119142,1
80.56745454172805,1
91.61747906958497,1
75.33495371717535,1
85.39919278005152,1
86.74281294883765,0
76.92456205327913,1
89.98476835369974,1
71.55442464201347,1
78.29476077746546,1
57.66927069966671,1
66.16162945,0
68.78184721795144,0
87.28276975814298,1
81.16437182,1
66.86905749289721,1
76.26263176826644,0
71.99185217888447,0
86.84817159014543,1
85.60715608930911,1
86.00026963000992,1
68.65983207054288,0
90.19413561119308,1
86.85486413861517,1
69.23080570833865,1
86.50129133809803,1
72.0379872,1
82.07168368,1
76.00407018239724,1
90.41399642,0
70.39035017,1
59.04294754611091,1
80.53994510195578,1
85.02002701572846,1
92.93648743185942,1
87.65262626250309,1
76.22991732289972,0
93.61390734524558,1
78.98667077324184,1
92.77668252918475,1
82.96493491,1
87.78003975962977,1
93.12074812895551,1
73.68631776727152,1
97.05622469110438,1
81.90783526112614,1
92.86619209521453,1
82.42727108552589,1
89.60224369358163,1
88.61612019818111,1
93.03862282199276,1
72.63855639,1
88.82700155231794,1
76.98513862618391,0
84.35307270404559,1
65.13334197347713,1
62.01958588748205,0
66.93414452896019,0
100,1
77.90282320567225,1
93.42124747909291,1
88.90955599270322,1
87.53735690104267,1
69.20639965207212,0
90.70158415762974,1
83.48594612150788,1
64.99770509143548,0
84.20181897329576,1
68.49337371809237,1
80.74121768227783,1
81.18748401341817,1
73.74148151402684,1
77.95192171,0
65.62551143967613,0
92.47211287243752,1
87.47266946,1
89.98735796042061,1
63.96517180403075,0
76.99360509605276,1
100,1
82.69323398530814,1
88.13533221411272,1
87.97690199011096,1
82.13063927163493,1
72.56164341158174,1
74.35388744014833,1
57.94069750623352,0
81.59495658218668,1
95.02315570154784,1
92.51252180406559,1
92.49305397011585,1
71.31561992214122,1
71.60175258500054,0
81.77835024876373,1
88.78112630727597,1
68.25567183178734,1
83.03590856881546,1
94.21444759671677,1
79.96670273265144,1
88.71102365085258,1
89.80892518904022,1
89.14089388282582,1
87.55878353,1
85.7521699,1
68.48333594162946,0
79.99765699118211,1
66.64669999227931,1
65.02948096820897,1
85.57128800314504,1
84.12892771163095,1
79.69619494143018,1
76.86504806,1
79.89212825779377,1
74.77503511558932,1
61.28152900288074,1
80.00282515179153,1
93.36617894712658,1
79.15462064835624,1
86.30558600001048,1
70.47324942,1
76.92431594129513,1
75.81548630957367,1
96.16525848989696,1
86.15160285353352,1
78.15445078,0
100,1
75.03853022517004,1
92.80638187,1
92.40237604670656,1
89.21859445685502,0
63.98106274103438,0
83.78377043227233,1
65.68149740538303,0
73.10528770919746,1
74.33276910926786,1
86.10994321454143,1
88.90166950609549,1
90.45122918624209,1
82.56387440197895,1
71.61845658562126,0
83.55180443,1
86.94057529439115,1
88.92929217427817,1
61.51819409785365,0
97.28034229,1
78.77710176156648,0
100,1
80.40115165121983,0
65.31035037110847,1
81.46307457358232,1
67.77103544276584,0
78.00953193092167,0
89.54601078353063,1
64.23642194796096,0
79.21021306425953,1
84.03679595,1
81.30101246918947,1
55.48225461104224,0
72.61001957412552,1
69.88680509149468,1
91.05824743,1
86.40436917594631,1
72.74175806553018,1
82.87000000319112,1
92.46543467696912,1
62.84098454132565,0
72.65962086653664,1
83.93292987592216,1
100,1
87.62431225154228,1
74.64801564367446,1
78.02854880143232,0
74.18063368,0
86.58759396153695,1
89.44074597841293,1
77.32174206215838,1
76.03815296109399,1
73.67838378320135,1
63.51264197059369,1
92.35626241293613,1
80.73335828609184,1
63.09206402424216,0
75.10119511706944,0
91.19237049877734,0
71.07793672248125,0
84.61148986826248,1
78.80714856887326,0
75.05743103986846,0
79.12757589951663,1
84.02467114745676,1
70.67241579698012,1
79.93112215190783,1
83.24938143228648,1
96.09460878368174,1
98.19462153486268,1
76.43457120990399,0
96.25885234,1
99.95212273728285,1
95.50037572,1
93.11309652827408,1
81.55605901825518,1
80.74691539876098,1
83.30330115824339,1
79.21362705980019,0
65.49103500494789,1
81.96285017963643,1
68.83409002419506,1
84.71670751837979,1
79.56557103,1
91.54919486,1
70.07201073464908,1
76.38904861472626,1
79.93519361281787,1
92.16515943396905,1
77.70849364250138,1
80.76220377039822,1
97.79794452561069,1
68.14015581653307,0
93.86142690607514,1
77.61837917612529,1
78.39275938633038,1
71.80041638366556,0
92.45013681299051,0
82.78229739509995,1
82.92062161716933,1
78.77937920862891,0
95.12619495154226,1
88.21099266202037,1
64.25560705,1
77.20297301666696,0
72.48331478468863,0
74.47141688173568,1
83.12968444437841,1
86.32190152816096,1
86.14714849771156,1
88.96364235723016,1
88.86348585801417,1
95.62748990764939,1
92.24413300759339,1
74.15994959598498,1
81.27495295854709,1
69.35056207414603,1
75.00979289191505,1
76.28388650228331,0
77.56017994193087,1
66.63131078881352,0
82.76407734697199,1
100,1
73.80912824188844,0
66.76509016101348,0
63.094317259644555,1
82.95160112171692,1
75.29517591928108,1
70.03941019161903,0
89.53522200225123,1
85.91638659649462,0
80.68907403968234,0
88.91981622,1
84.38507623710665,1
65.17755311739843,1
84.35399175769263,1
71.75460000568742,0
85.91798984519356,1
79.58371675679057,1
96.84012245,1
90.57557061,1
80.96389979556014,1
90.45222758013985,1
81.58581167,1
80.90504445652174,1
65.17548435158122,0
70.41893228477994,1
91.32247989320985,1
68.57396674826576,1
76.29629658747304,1
84.50819996,1
80.26251064430156,1
80.17212151634953,1
100,1
73.71927808733331,1
77.20906842004563,1
65.14014927346005,1
62.54894532715697,1
72.98231236067693,0
100,1
64.44828735465148,0
80.49441774388775,1
88.71441593166622,1
86.17521357077982,1
81.51111645478086,1
86.14375512126013,1
70.53956285642083,1
100,1
75.73203169,0
95.24740327590246,1
80.57516404,1
100,1
64.99593483617214,0
83.10383970894058,1
70.51728399,0
54.43142771444662,0
63.97767364181386,0
89.29261492189548,1
78.85586135,1
64.00920178686879,0
72.65452461606176,0
84.26560278289763,1
84.31354984811274,1
86.37938033936119,0
100,1
72.18511565208483,1
74.43561113246565,0
71.24879721328304,0
90.57579016741732,1
90.20357653393805,1
86.60274295177163,1
80.26340542,1
77.00648457256806,1
72.32339079946374,1
77.80754560017068,1
83.08010314536311,1
82.78337421274163,1
85.79942742844803,1
81.19075677544855,1
96.64778891627296,1
61.54782702099338,1
81.43449940571601,1
72.93630529117873,1
86.15690345,1
81.82982248,1
77.79307524186109,1
80.22360334911718,1
80.27245839812431,1
87.88120850859093,1
85.6599831,1
82.46231356035426,1
82.93869027811094,1
82.84074997032864,1
75.87675776820107,1
77.00886763919912,0
80.09450252347284,1
80.07345156598451,1
76.36537311504901,1
83.85577180554108,1
93.18257786393458,1
83.79193888998154,1
71.03779215088028,1
78.06831835,1
100,1
94.99013044184727,1
62.54303044086795,1
93.64396233951469,1
73.86685765683777,0
87.70975826,1
86.92508538670731,1
91.90826993703405,1
65.18515376483948,1
90.08783024901112,0
73.94953097878523,0
78.43052464335926,1
81.50559184159995,1
95.11846627798396,1
83.11352701769525,1
69.67590877900383,1
88.95577689737748,1
71.07313892,0
66.13492750122894,1
71.06479623986704,1
77.92061184148218,1
89.30560075350499,1
86.62309080209363,1
72.85745726690932,1
86.66804564251282,1
89.85909846,1
91.90713737495739,1
62.05083252685694,1
79.41208839101095,0
72.08534896830463,0
79.48496980352779,0
77.53885856460168,1
60.589828131607334,1
71.31123862859243,0
62.00016466168269,1
89.30953718412891,1
77.89214564881551,0
69.54775702367569,0
81.90257550917458,1
100,1
60.02584640602974,1
69.23117615890516,0
91.07820142565905,1
76.49090555744166,1
95.17271012220577,1
92.58837789230762,1
78.64781732791091,0
86.69518377788157,1
71.79229402800318,1
75.67173328782097,0
100,1
88.37913032962328,1
85.96863460389295,1
74.59014534952361,1
88.8361311,1
91.94881053649753,1
94.92165348855627,1
78.65250203270242,1
87.77264245167173,1
76.06850136649201,1
65.57994318476314,0
82.19564381265961,1
59.83552094899784,0
74.13690410643362,0
76.30834177056869,1
89.62594986365433,1
100,1
75.45511057496606,1
72.97376361852481,1
86.47969931984191,1
71.00414364562646,0
91.29521217388609,1
87.79633014270613,1
95.04855538597913,1
71.36411453134286,1
85.19094470322445,1
69.36047627587524,0
88.84366746166944,1
80.46760036740568,1
76.93063586887114,1
78.22374432843685,0
70.69664786287535,0
89.54356355343471,1
99.66937019464883,1
64.97320544901882,0
78.06292630569256,1
67.71787290904899,1
96.72344146166485,1
77.26120673065397,0
98.24902237384507,1
65.34328679474787,1
64.59572279249844,0
72.00376960436758,1
73.51036811931095,1
77.81926119959662,1
82.14628102738567,1
70.18309925262585,1
73.59186594967652,1
93.25974550461099,1
73.11375294851969,0
72.64493488,0
71.69311517732369,1
62.942869191533944,1
99.66321337143629,1
84.64201681588065,0
75.840214,0
69.18108449109486,1
72.04273966218787,0
77.38371711412624,1
87.60227112117077,1
73.46691966194535,1
85.21593853529843,1
82.83453363214278,0
79.41373192184894,1
64.95991465963233,0
100,1
86.39319923549866,1
67.73510091410654,1
65.29659101113725,1
89.73319256321581,1
93.35846888,1
69.80073325063633,1
75.61423372,1
81.43055656246815,1
92.66691106841095,1
69.89778657295167,1
88.01857279588553,1
65.48262348,1
76.38236418493136,1
83.24470706,1
75.05858084800406,1
50.53755349390937,1
76.27460722798216,1
77.11961539320386,1
72.22130172,0
86.35359913,1
83.73211246481236,1
100,1
78.23165015907055,1
84.51020608501958,1
83.06488985934628,1
80.81974228508221,1
86.06652782451941,1
59.37406437614284,0
75.72906681354968,0
84.31728944231118,1
79.91445848622354,1
59.83809987476519,1
65.71317820434943,1
60.273374695010986,1
62.90032103254541,0
70.08269751749918,1
75.97046162,1
87.43931860129405,1
87.09990527845883,1
77.69446421991445,0
90.22667831978511,1
79.68351729127644,1
78.67001815,0
68.47100044660732,0
85.04668446554476,0
94.5775221,1
80.64420363,0
75.43646534,0
97.67702082118365,1
81.76072989550713,1
75.60342281807826,1
83.27104601724658,1
72.23623906795285,0
93.19101548627988,1
91.51849105,1
74.13256156216333,1
94.39645207307301,1
67.96636623294623,1
69.93736167033802,1
87.71759040488831,1
80.60773433245218,1
69.04911705771701,1
86.8460017,1
94.00825249381813,1
88.15045879217335,1
70.61840632598509,1
85.41488093014921,1
81.39037816166388,1
77.45757640322715,1
77.12093802,1
94.62208648561855,1
65.89478980074313,0
83.92036149040672,1
97.60587296947566,1
96.71236900415184,1
84.26176611,1
86.96735873062374,1
83.22213436,1
82.26549279317486,1
94.15457952960962,1
70.87300072851683,1
59.75684301263455,1
89.28620533431506,1
57.549026269963484,1
76.15820181481013,1
82.42588503307755,1
58.68247923522257,0
73.22869395778955,1
86.65079902631341,0
79.79785495694323,0
100,1
86.29036567289415,1
69.20641248,0
87.51098933736289,1
78.24824327165369,1
79.41221412,1
89.13182619656061,1
76.43084757831559,1
90.18309596577558,1
78.10751281844718,1
69.47026949407197,1
82.12930530090806,0
86.31369686903837,1
81.40829459,1
75.80125786002954,0
74.24766280402285,1
91.26998497575627,1
67.68924969319599,0
74.99831660959367,0
85.36515347,1
73.71032835594356,1
89.51058642762936,1
90.06081418121225,1
76.87481159767914,1
93.36550434778816,1
86.75630278594363,1
66.65649040980405,0
81.80747129936476,1
84.67495303569582,1
88.26212055,1
82.40083767258159,1
76.06197941909039,1
78.46028405074622,1
86.00984936125202,1
89.95520510782205,1
62.001622654619204,0
73.86917341465211,1
100,1
62.70174812381677,0
81.43919402573209,1
72.72335938,1
76.25628032276572,1
83.66860372719349,1
85.82034659111807,1
62.331745442458185,0
95.37636572342197,1
99.67245849155424,1
76.35062163251669,0
95.42730944641669,1
76.99778811822664,0
80.35917978991579,1
76.08477930870276,1
81.27862055,1
92.00307705,1
76.1437675,0
62.459049442570404,0
85.30289817567161,1
89.91464813668361,1
79.59926812297975,1
77.66757165671952,1
76.35045686700013,0
78.14122691,0
78.30880094771564,1
92.41646031334365,0
65.60738937723602,1
79.89432156163201,1
87.58245663642421,1
78.60761173,1
85.22065184523291,1
74.70848783233055,1
83.55089046632601,1
72.48737243697133,1
95.54875575121585,1
91.80273115309741,1
80.46229264916414,1
81.35061170429661,1
74.35011175989855,1
95.99818841452452,1
60.986817695939855,1
72.12654190273011,1
76.13926790629016,1
79.57588104864881,1
82.20789204500859,1
83.19849251800534,1
86.6981654,1
62.785937444901144,0
71.51400945877266,1
84.81433297999901,1
61.905984647913044,1
92.85684662104664,1
51.664364235463786,0
75.52977317877568,1
89.30335468018946,1
85.91431456774636,1
85.95227185288985,1
89.36114921239516,1
55.288266679555626,1
97.48546773801407,1
100,1
74.95999231494015,1
72.18267504189636,1
55.39794450288165,1
68.80944507,1
76.98719449587085,1
73.09575646,1
91.51824059532296,1
86.13304883173465,1
85.13096955348826,1
93.40110072531722,1
92.02072753,1
88.92311091296973,1
92.58703956062773,1
70.47032634594407,0
72.79114731808983,1
78.50233008,1
93.5840763,1
93.87546292308218,1
64.55047486992572,1
81.02171613549211,0
89.28536351275761,1
81.07068502722221,1
78.25863750957527,0
67.55200114637404,1
81.33292995939759,1
90.97722551861418,1
62.07332702,1
88.01288112,1
72.80893323182666,1
97.89127431096435,1
88.44588190285464,1
77.85422412695377,1
76.24954263193793,0
97.54402893214078,1
65.63859841863692,0
74.90212082500769,1
76.94214826459202,1
75.27148442240664,1
76.77204044346482,1
94.37658199728266,1
75.51183267450426,1
75.07882691175224,0
83.68470193347778,1
82.13568633516968,1
77.78398871595456,1
83.46052903628953,1
90.92819671256052,1
89.22835027368697,1
89.60981529081857,1
90.34785414515342,1
89.13762013025105,1
83.65449663131427,1
70.49478623862525,1
84.88179431291117,0
89.83752050939339,1
61.45964342411358,0
52.14500607242201,0
70.97193684362094,0
80.88587804682658,1
59.27694938,0
100,1
78.54249577445188,0
72.76390848424226,0
87.04638658938468,1
64.72497092732007,1
84.81775794400075,1
88.98358337732722,1
96.80697249427118,1
92.85822977883407,1
68.46562409860175,1
94.48260647225212,1
84.72550682914516,1
65.72855744,1
73.63165654792586,1
75.83464172468788,1
96.33174429742331,1
90.27286190390211,1
86.97340493748345,1
95.60766503277569,1
84.26784883001586,1
73.07587358,0
74.97790749849669,1
93.09139088815039,1
80.93683137,1
82.92344637142082,1
70.00420483367272,0
91.45552341,0
69.17786310209965,0
77.04100392565866,0
65.08195689954044,0
100,1
84.76299360705315,1
70.60064778564634,1
87.35483061242155,1
61.08236515759272,0
64.43189320573697,0
74.73265236350112,1
67.85398388383014,0
75.89348785107184,1
92.16238244830964,1
81.72385280305201,1
77.28189695112316,0
74.38932957040956,0
94.80500091908823,1
55.553182786263065,0
72.27848536796554,0
81.15458442,1
94.10879175308054,1
85.51716663914536,1
77.11983847234528,0
75.83485151296708,0
70.78220396691923,0
71.10148385,0
69.86494160294463,0
80.89349715679263,1
82.28394791589992,1
72.99714702333415,0
74.41629703364849,0
63.015755232155996,1
81.94733729784811,1
66.09015772858646,1
91.95507771012122,1
87.36554270024175,1
85.43027067030201,1
86.00335503309226,1
70.99815751255682,1
75.18426353,1
75.88737055080496,0
60.04472985793176,0
88.64153195130707,1
70.92601252884222,1
80.75454034879182,1
67.83275702135853,1
73.09737279508259,0
93.95805998775032,1
76.87820144,1
74.68925188893624,0
70.30979168122374,1
78.80059408516351,1
83.39364747374212,1
83.53839862311641,1
93.23682874668413,1
73.28979954994831,0
67.88548197275291,0
79.44317544,1
88.84125588306584,1
84.79254944298803,1
76.13563866717121,1
76.56893977654376,1
69.49509675576395,0
