X,Y,Z
0,0.23853432555747767,-0.496153449
0,2.4854791693303455,0.5328682240799291
0,0.9323116209321012,0.275880578
1,10.821345232099487,1.0665974287120188
0,-0.199470394,-0.1897082
0,3.6070137562083744,-1.072583951
0,6.2566398721605605,0.9363661269292182
0,8.360495815699657,1.108472071975528
1,2.9295540629876022,-0.360968359
0,0.6177769832235531,-0.604419827
0,4.132059063644669,0.7308124476654434
0,-0.159889655,-0.289566004
0,6.088443769,0.9214672325684294
0,9.511587330233436,1.1936705012472235
1,3.384891276306813,0.14202084039041046
0,6.884115768240327,0.9903038072895782
1,10.30134439639775,1.024854635979123
0,4.6214527834125345,0.7819829716866311
0,8.453821627448933,-1.515585165
1,2.831622555344224,-0.120473205
0,-0.179131973,-0.264603448
1,3.1868536054799224,-0.478155929
0,5.394722689021245,-1.257801748
1,5.1664587838483955,-0.887962031
0,5.668816693337835,0.88340359
0,1.413686725459467,0.3680997668472443
0,-0.09407236,-0.345552492
1,2.8419958775195746,-0.108352984
0,5.169211312349605,0.8362636066512811
0,1.6718812691248115,-0.811862937
0,1.8330413531536283,-0.837658428
0,11.28048154343809,1.315287533337359
0,-0.064660141,-0.364523469
0,23.858761459926704,1.993570671755378
0,15.728955447678006,1.5848784523142188
0,17.93869830599995,-2.104662611
0,27.48582820329684,-2.55311828
0,5.235764880779435,-1.242666282
0,0.6079663429989215,0.20198665226569937
0,-0.144526103,-0.305331758
0,4.755965165756972,-1.195586778
0,9.293085797,-1.577903175
0,5.3115784659959795,0.8499122311884912
0,1.1917567909220381,0.3275901422358151
0,-0.003325239,-0.001669588
1,2.935196928883144,-0.035563429
0,0.21833229663858666,-0.48925155
0,22.49511328310034,1.9304982179340278
1,2.8196218047744868,-0.26264472
1,8.062685470643327,0.825932305
0,0.782428217,-0.643267011
0,1.7780860302124923,-0.828981086
1,2.8000373896285713,-0.20273458
0,-0.183257355,-0.257866475
1,3.1667025230592687,0.070814521
0,6.974160296099848,0.9978447558928367
1,3.8583713620524787,0.2600807237980046
0,6.128863195590574,0.925065615
0,13.846151330217037,1.476075853308378
0,13.89944110700668,-1.87925228
1,4.496697512032902,-0.782528542
1,10.026485034413682,-1.40220506
0,7.678712247927305,-1.455285804
0,4.334713684,-1.152335412
0,0.23970522024523902,0.096548553
0,1.011699198268941,0.292280245
0,5.704817584844316,0.8867214532569343
0,0.29053579888913317,0.11322062476444081
1,2.9453825437916064,-0.029481647
1,3.9436432114381796,0.2782558335113498
1,9.649567579867995,0.9704330463437877
0,7.380040621110902,-1.431262817
0,7.026842270023984,-1.402234775
0,-0.19985553,-0.194624694
0,0.3627916727244871,-0.535497145
0,3.0343051690347074,0.6042767146989533
0,7.189775258669422,-1.415711747
0,2.782369960841698,-0.972317287
0,7.380289068226173,1.0312829949468296
0,13.476503974209617,1.4538744797722478
0,0.7405110685119765,0.233707521
0,11.17068166,1.3080239828242786
1,7.424996180649546,0.7617688059663348
0,2.9376364632100636,0.5921662026633128
0,5.168168802837188,-1.236162999
0,2.3092105013312096,-0.908408145
0,1.386076239551579,-0.76321865
0,1.6122508501748343,-0.802038346
0,6.719831568783913,-1.376420976
1,11.91564189045532,-1.550232713
0,-0.194352992,-0.166393429
0,4.406939734981258,0.7598895493733909
0,-0.161678208,-0.287546322
0,-0.10082708,-0.340835308
0,0.083380675,-0.438067501
0,0.3862358907656914,0.14241375286798613
0,-0.150482058,-0.299516775
0,17.859985378442147,-2.100525474
1,36.748765371801554,2.4057154630466293
0,1.248393171883239,0.33821801751395114
0,1.386204805744692,0.3632414767654619
0,1.117408721716287,0.31330472854168934
0,1.7491047810758715,0.42435643363000136
0,0.5326894167871896,0.18280266895286654
0,1.6262289620425874,0.4043556836900911
0,37.401995321938145,2.5423346010995136
0,-0.039538175,-0.37914342
0,-0.18728631,-0.14957443
0,1.8142204324095992,-0.834699997
0,1.4489538695770618,-0.774274128
0,9.810626041543365,1.214964737478879
0,4.413922399279587,0.7606167184969859
0,1.1370020203531486,0.31710772965662554
0,-0.194627024,-0.16721898
1,3.3217953180110866,0.12304653473178957
1,3.3577989718574788,-0.53400568
0,-0.105232364,-0.06232819
0,2.245658596923322,0.49937952456778745
0,0.6456802264274499,-0.611261529
0,0.7158251541902283,0.22797783919035536
0,5.452990172420689,-1.263295836
0,3.648294920816051,-1.077302105
0,1.3721721727301666,0.3607445359038582
0,-0.18337524,-0.257662397
1,7.6201205029338706,0.7818472898505012
0,0.18185932695463303,-0.476354601
1,14.131829428090944,1.3054454110389353
0,3.710038824354072,0.6843120291338428
0,1.9305400987778052,0.45276949971300057
0,25.049577518071175,-2.447201705
1,6.295747151790321,0.6361515594424639
0,0.5694222874740156,-0.592281095
0,-0.182443694,-0.140744105
1,7.019583905,-1.118649433
0,-0.174622837,-0.271242071
0,1.232846433161058,0.3353216665073548
0,5.897186744167899,0.9042813721301197
0,19.580849521342454,-2.189012294
0,-0.019045046,-0.390239299
0,4.959830976552624,-1.21585737
0,7.840233944238907,-1.468087847
0,-0.172021142,-0.274804891
0,5.578623872897385,0.8750464057795259
0,3.067072758477621,-1.008340616
0,0.15055539969742704,-0.464784969
1,2.800898005993479,-0.186598463
0,17.640593359229207,-2.088946445
0,0.4483135828012512,-0.560087096
0,6.397346193893007,-1.348681522
0,-0.065240725,-0.364170201
0,9.313694053222136,1.1793979884878865
0,0.5988754680455088,0.1997187681471834
0,17.595058375592963,1.6865343026615214
0,3.630140489,-1.075230311
0,2.8510329216677395,0.5811572084628983
0,1.0618935030834864,0.3023730691594617
1,3.579909288546195,-0.594945386
0,12.336250461774984,1.3834298507843652
0,1.1838496190531833,0.32608927361298357
1,11.308937302480496,-1.504525761
0,0.648160004,-0.611864056
0,0.5947147373778213,0.19867649476181093
0,8.180068114660937,1.0946094480314081
1,9.795021416225168,0.9827951146521674
0,-0.112959432,-0.06806019
0,3.3762673055192396,-1.045726588
0,11.765806267958693,-1.746984568
0,0.5835938432235339,-0.595877214
1,2.987230520911694,-0.393509959
0,4.621475423641694,0.7819852772462217
0,0.34972248256073923,0.13157879382154078
0,11.605229224630275,1.336569505400278
0,9.793362434112957,1.2137441376793014
0,1.8033436794072504,0.43298399338486443
0,4.557899892567914,0.7754896096389663
1,12.64484861267141,1.2031998156122605
1,3.226632904264947,-0.492107139
0,51.63136153549786,3.0196695959522883
1,6.019677608,0.6024559312073853
0,0.7147690202189831,0.22773099495336627
1,5.442009641578357,0.5269126
1,2.811690772794979,-0.151645532
0,-0.182662921,-0.258884768
0,0.32661201887587343,-0.524534133
1,3.9125649006253544,0.2717128153072278
0,2.163191848367653,-0.887486996
1,5.225310578663208,-0.896464009
0,-0.19995091,-0.196866642
0,0.22398026293975687,0.091197618
0,2.161930990937172,-0.887303571
0,13.714159002692124,-1.868182184
1,2.876758343148647,-0.076098149
0,1.4854635433484984,-0.780596856
0,2.113661289278486,0.48024426337580917
0,0.069204695,0.032036503467123806
0,1.0837609605920397,-0.706707206
0,0.1462527051409791,-0.463154975
1,7.538937127,-1.173543746
0,2.5715795205207663,0.5445239446143779
0,5.868824332793177,-1.301709974
0,1.4243648081479634,0.3699762816377473
0,-0.133877422,-0.085002106
1,4.171320304396238,-0.723702264
1,4.293088647881178,-0.746459266
1,3.8168052389705256,0.2509557049135814
1,21.32216808650449,-2.124690525
0,17.328851929961086,1.6723702587875662
0,1.1363824263177058,-0.716987897
0,0.3605459388176495,-0.534827101
0,1.3545643349991505,0.35759561242878346
0,-0.192183395,-0.239538854
0,23.831463318371984,1.9923258570920512
0,0.5928352173283539,0.19820477579465415
0,7.776188913698192,-1.46302723
0,0.266129274,-0.505329093
0,5.471677429032364,0.8650518700075001
0,5.9225918386066585,-1.30657958
0,0.8252093124727382,-0.652815484
0,17.876615229404187,1.701400286
0,0.6828334850857318,0.22019840196881563
0,9.847999273,-1.61760356
0,0.5442711037664913,-0.585816304
0,1.2915343968204986,0.34617477
1,22.650631891953278,1.7925175980127892
0,2.0168858788543367,-0.865865734
0,0.040733386,0.019423511
0,-0.188823499,-0.247278963
0,2.8655684137331425,-0.983015761
0,5.270758091965707,-1.246017026
0,7.014269624092595,-1.401188547
0,22.70626938583536,-2.340386385
0,1.5360781123241578,-0.789250051
0,-0.19926527,-0.187877868
0,-0.045309986,-0.02410798
0,5.1813696675058445,-1.237436231
0,1.8768565872332186,0.44449307013081507
0,13.35474004755607,1.446495675521565
0,0.7162359917585659,-0.628073823
0,0.15581444852359608,0.066763734
0,3.724233545532038,0.6859157460539956
0,20.868029501816046,1.8527069689469096
0,15.672118112546507,1.5816912253556454
0,0.23332100779749565,0.094387842
0,0.8894903394163816,-0.666795531
0,3.550168434866399,0.6660448527491402
0,2.479403777337708,0.5320387663693376
0,3.4193695549631054,-1.050807799
0,0.3409370448593738,-0.528918545
0,15.624094554919044,-1.978993792
0,-0.143449026,-0.0936506
0,0.42554730250382145,-0.553708157
0,0.4399680806184749,0.15776195455036157
0,1.4326980833982499,0.37143645025466304
0,1.9362307058172878,0.4536406819984949
1,11.727335296208475,1.1362137026844528
0,1.6773482637761454,0.41275578557466847
0,0.17704451575257385,0.074606816
0,13.79341707429204,1.472926601754664
0,-0.090760219,-0.052189459
0,-0.111020242,-0.333401468
0,-0.196881758,-0.224972955
0,0.30539431972002284,-0.517929023
0,3.383952459730387,-1.046634804
0,6.819535247268064,0.984865836
1,2.850557783770986,-0.099443763
0,18.654273711594293,1.7418688787657262
1,11.662426940807725,1.131347207967007
0,15.342026080832367,1.5630669914006312
0,3.499785536701552,-1.060207595
1,20.227147680925718,1.666930511879096
0,7.978948701080185,-1.478979961
0,14.348264824994441,-1.90577049
0,1.3416414266401406,0.3552731628019025
1,4.283623348893683,-0.744724398
0,0.3467328600421806,0.1306759320066039
0,6.1702343644935285,0.9287368483834954
0,-0.158825862,-0.109254049
0,1.3564334425494198,0.3579307201704204
0,0.14336270397044798,0.062054462
0,6.231247947397181,0.934129441
0,6.091517118945738,-1.321741246
0,-0.199371085,-0.188784694
1,5.575144183130867,0.5450025749124451
0,9.524731770928996,1.1946133350093133
0,0.2978526280371624,0.11554797671262682
1,2.969891149842758,-0.015668153
0,0.197108883,0.081818695
1,4.114908545950838,0.3128174228613607
0,0.304284318,-0.517579696
1,5.607484005124806,-0.949330902
1,3.252762165621724,-0.500919313
1,4.357907124337438,0.3581947911504439
0,1.008671252814455,-0.691664775
0,3.9278386641391516,0.7086075791164359
0,9.763951863878223,1.2116622729164523
0,0.537168198,-0.583970884
0,-0.152299797,-0.102326868
0,0.006372578,-0.403161305
1,2.8749458365487697,-0.077569745
0,-0.160950112,-0.111625923
1,5.666174300404514,0.5571227509994022
0,3.443352663349872,0.6536220080749877
0,0.3040801075513897,0.11751538783227175
0,5.069491416003036,-1.226595482
0,0.9741305176936491,0.28458859204352904
0,-0.109959607,-0.334194182
1,5.274370453182534,-0.903472878
0,1.491332058576825,0.3816067500600083
1,2.909402249819838,-0.052079582
1,14.952867282952596,1.3590296522486411
0,0.7688703761027273,0.24019776830482167
0,0.2815557317231361,-0.510340372
0,12.663900961868695,1.4039888379829015
0,7.119303402868658,1.0099011036335703
0,0.15966885715293333,-0.468204719
0,-0.199530994,-0.190314895
0,0.7140853140721239,0.2275711201828589
0,1.2027557580948467,0.32967079551261774
0,11.259992938830703,1.3139348030104006
0,1.3374881912235377,0.35452469579335016
0,17.390910813038374,1.6756817860734465
0,0.13772841235476807,-0.459895522
0,0.240657758,0.096869587
0,5.863298708927001,0.9012083098966336
0,0.6525680553288014,-0.612932938
1,5.693769265330129,0.5607587351230519
1,21.95035018787601,1.757056472760866
0,3.715944874915487,0.6849796466490613
0,-0.199139095,-0.186878223
0,0.021124893,-0.410297358
0,7.542332703256003,-1.444373955
1,2.9091377581700604,-0.052258497
0,29.69060957587672,2.245019818973937
0,0.5214743215499873,0.17986163837639285
0,4.358812226661875,0.7548625269285496
0,9.399500812,1.1856046198058499
0,0.9729109619447174,0.28433685838364964
0,0.022058107847699904,-0.41074065
0,1.825244446793233,0.43643451301657626
0,10.444715146481126,1.2590897948023025
0,-0.143368237,-0.306425338
0,3.893190440900366,0.7047862113118619
0,2.1159800707232344,0.48058505283663616
0,-0.196237461,-0.172568123
0,3.4670023598245607,-1.056388038
0,7.2522493391523515,1.020839820709691
1,9.148112856155063,0.926775298
1,3.5572880544669117,0.18917555279511367
0,-0.034012042,-0.382202063
0,8.014363566,-1.481745963
0,10.138544376650712,1.237953015689366
1,12.270289118478255,-1.576247733
1,5.126344258,-0.882106188
1,21.29486849531907,1.7232716134399253
1,3.4678829044778587,-0.5654813
0,-0.110255505,-0.066026499
1,7.486911851382154,-1.168185091
0,0.8711313146305002,-0.662845831
0,4.526336535558892,0.7722485829826539
1,3.8613276891920325,0.2607228427573421
0,28.655177813799142,2.202297975430989
0,1.417761266329823,-0.768816537
0,0.006803951,0.003373524
0,-0.165825187,-0.117326167
1,5.346731191150543,-0.913684971
0,1.1873439193883955,0.3267530577772464
0,-0.184378309,-0.144104221
0,5.026675875151719,-1.222416341
0,5.669691740632796,0.8834843552754046
0,0.8526885644851252,-0.658843887
0,-0.19692368,-0.224804515
0,1.682441204549747,-0.813586376
0,4.066303122814922,-1.123721075
1,6.545743693736607,-1.065533788
0,1.9906253098746007,0.46191016155889325
0,1.3146634340285561,-0.750393211
1,4.300078807743817,0.34773694557585155
0,0.8837818120416896,0.26557100683820284
1,8.082212591,0.8278338962277504
1,8.707641318999919,-1.286981262
0,1.1459003349708654,0.3188256614645936
0,1.9533739425733136,-0.856258172
1,7.615678578,0.7813947807192709
1,6.124840114285346,0.6154557148350052
0,3.4771387717570508,0.6575708450917686
0,0.5208747351121221,0.17970376219155956
0,21.398303837090058,-2.278379361
0,6.993836726849105,-1.399486284
0,4.443796929,0.7637216329656442
0,0.608977257,-0.602238053
0,7.7045949,1.0573460064755509
0,5.225826926675505,-1.241712717
1,8.254210284561587,0.8444338451583793
1,4.716408770314815,0.4190975319470779
0,2.5442866019683135,0.5408490537171946
0,0.38716531877827476,0.14268507956381024
0,2.9456544881414573,-0.993177721
1,2.961048653140293,-0.379470696
0,2.9632838509004786,0.5953972404906216
0,2.1883669326709017,-0.891139195
0,10.383682364369728,1.254900846406361
0,7.876450285776107,1.070940619051583
0,12.094970210499321,1.3681179936790038
0,4.350981033306175,0.7540420361080716
0,6.548778025546547,-1.361789828
0,0.6606679412760045,0.21488985074981154
0,4.472251148871518,0.7666696590740312
0,0.4924658256394816,-0.572146698
0,2.483544614617741,-0.932604206
0,6.370234870330291,-1.34631888
1,6.483858296334002,-1.058354041
1,4.091435894345351,0.3082196167692371
0,0.33237768122334893,0.1263058936713675
0,13.822345647810442,1.4746549285038062
0,0.041704495,0.019865638360089893
0,-0.189114379,-0.153340337
0,2.5582022548232004,0.5427250170585612
0,2.2377168295254575,-0.898243056
0,7.900534163910756,1.0728341733242988
0,6.085455825687305,0.921200769
0,3.378433382348486,-1.045982669
0,0.7674932425581864,0.239884813
0,-0.192005104,-0.239987237
0,0.6061178839892513,0.20152655802306557
1,11.189965671701714,1.0953737431105908
0,1.3913019833243785,-0.764145723
0,3.490104437210539,-1.059081421
0,6.655938338273977,0.970977228
0,31.666732306739007,-2.724548764
0,0.056155491,0.026342877722383376
0,0.067118449,0.031135652286276006
0,-0.197733537,-0.17870933
1,4.718896999,0.4194993138326031
0,2.0337161422482644,-0.868388531
0,2.076141540716645,0.47470609
0,0.24310449608775275,-0.497692625
0,0.6535908953099028,-0.613180565
0,2.245159475355277,-0.899308155
0,1.0258045293106615,-0.69513726
0,0.8344789681790287,0.2548579928239205
0,35.25202967140433,2.4627816159574305
0,10.871056197546695,1.2880225937496175
0,12.06727872767101,1.3663510926782034
0,17.549919071362012,-2.084140073
1,10.66935609353601,1.054540241964044
0,0.8508640890921639,-0.65844609
0,3.865050522586385,0.7016707295444812
0,8.045975203282477,-1.48420989
0,3.8665247724193286,0.7018342167404527
1,4.240248475253237,-0.736702613
0,4.174569386988152,-1.135368311
0,4.834324833850053,0.8034266125482274
1,25.85101553409826,1.9471383529758046
0,0.9607294790909152,0.2818152092018091
0,3.1321097936558253,0.6163467147794282
0,17.662559749559904,1.6901089783163248
0,11.963058339019602,-1.759683195
0,-0.143850423,-0.094028705
0,8.719455040233933,-1.535623827
0,0.19780044515690653,-0.48206398
0,-0.166872465,-0.281397217
0,22.122606142862892,1.9129413689387074
0,0.5180908857259787,0.17896988949677223
0,0.9037430286212282,0.26983891465506094
1,3.1798547953027754,-0.475628299
0,-0.099526578,-0.058244279
0,3.0837624770612666,0.6104026748550706
1,2.8106883047746627,-0.153765154
1,2.857413841947443,-0.30715768
0,0.006333412,0.003142025
1,7.626765605998733,-1.182523853
0,13.323912115594094,-1.844622274
1,9.038351061448235,-1.31699159
1,3.4052903788264888,0.1479340106475619
1,3.8304396451510394,-0.653969084
1,2.937920456868839,-0.366084591
0,0.5116198806984535,-0.5772585
0,0.5413952094832131,-0.585070178
0,-0.157295675,-0.2924168
1,16.38826133006452,-1.848530335
0,-0.186961225,-0.148933818
0,1.319505330114961,-0.751272225
1,4.127675549761349,-0.71530099
0,7.964395449517373,1.0778415746497978
1,6.188074931856121,0.6231737279403566
0,11.002618351722319,-1.69683789
0,1.9235580167894295,-0.851699013
0,2.4102150154136215,-0.922525434
0,6.109285130236467,0.9233240966200686
0,-0.00986636,-0.395004431
0,3.939912129778161,0.7099353965835334
0,-0.076651644,-0.042934182
0,0.8108787792130832,-0.649639584
0,-0.12974429,-0.318537513
1,16.77943933423567,-1.872090867
0,0.17026588992535097,0.072127136
1,4.006415412496283,0.29120574355279744
0,-0.169307718,-0.278348302
0,3.039762565877488,0.604954976
0,3.5898025139437175,0.6706092710215895
1,7.109611054306177,0.7283976577206749
0,11.595389309303975,1.3359289898497244
0,2.062965330739019,-0.872750374
0,-0.198388618,-0.18204794
1,2.8293752390100675,-0.27664886
0,2.527270827848759,0.5385486886927305
0,5.230810490048057,-1.242191008
0,0.8077073457289465,-0.648933702
0,2.2093573499672554,-0.894169626
0,0.2544145729469419,0.1014679329371341
0,-0.090626995,-0.052099354
0,0.6429787906286524,-0.610604138
0,38.43492871131131,-2.979745625
0,0.996766453,-0.689237458
0,19.938612985121733,-2.206918682
0,0.070954988,-0.432789599
0,0.9399348991165268,-0.677479821
1,3.4707129603371882,0.1662548184904025
0,-0.180433996,-0.137444419
0,1.462504248573722,-0.776628867
0,1.6143063989304363,0.40237968075466096
0,13.222779651710852,-1.838461452
0,1.2245891178130923,-0.733776942
0,16.18918927727735,-2.010480007
1,5.037286533571802,-0.868922497
0,-0.086788673,-0.049526529
0,6.346344309093336,-1.34423287
0,0.13860835544411468,0.060233878
1,15.106209953321414,-1.768834596
1,4.849949264746751,-0.8403045
1,6.092906886927228,-1.011530269
0,21.924200685772636,1.9035303984384269
0,5.679592375730492,-1.284397748
0,0.22017886798981423,-0.489889244
0,4.390469634747644,0.7581721802210336
0,8.874951703,1.1472157735754285
0,6.631109640321824,-1.368854965
0,3.0649734155447725,0.6080808642140677
0,0.344812918,-0.53009481
0,0.6382664943812881,-0.60945488
1,10.76842609933154,1.0624124602784575
0,-0.072239597,-0.040149818
0,-0.170799102,-0.276421068
0,15.598586181840572,1.577559348198567
0,0.8750051692834405,0.2636820396097827
1,13.561049004959468,1.2670411722211117
1,12.387636550101565,1.1847481034543117
1,6.003847651,0.6004808118403976
0,3.521779077755572,0.6627605783478487
0,2.711771311,-0.963121394
0,-0.10912265,-0.065183569
0,1.5792812897166777,0.39653688732829884
0,9.949274738,1.224729780543943
1,12.553320143780649,-1.596661745
0,2.364369020645989,-0.916152082
0,25.267849330693807,2.0568938535382566
0,0.5235957946620383,0.18041971417423633
0,-0.111167878,-0.066709249
0,-0.052688219,-0.02835398
1,5.144787735577602,0.48480475109006105
0,4.974509075842482,0.8173012411122363
0,5.798473517155218,0.8953057579648906
0,1.3821227520654915,-0.762516267
0,13.208576411260811,1.4375943582744055
1,12.564137040195531,1.1974360121447802
0,0.8805593336537452,-0.664878335
1,5.188325114,0.49113314399315555
0,1.8236168570571412,0.4361787259972061
0,35.80922853148944,2.4836254780236917
0,10.325191249926469,1.2508749946102502
0,2.012619655618792,-0.865224722
0,4.3351657291886285,-1.152382878
0,26.98563244218131,-2.531764673
0,3.6439011260805696,0.6768011320796261
0,1.7440694803964374,-0.823549434
0,-0.003296029,-0.001654861
0,-0.157072444,-0.292658034
0,11.250923921759545,-1.713335648
0,0.9400927000366421,0.27751286894420807
1,3.160225202763681,-0.468412072
0,3.1721542710698007,-1.021237392
0,1.106155761533726,0.31110776975775395
0,0.4278954441288412,-0.5543714
0,0.33695309474173607,-0.527705079
0,0.23051762923235403,0.093434023
0,0.12605332698668223,0.05536379
0,0.5371267049880544,0.18396007734868852
0,7.920930094,1.0744355687189604
0,1.653736791988891,-0.808890268
0,0.036985954,0.017708958891919837
0,3.458335579749526,-1.055375424
0,0.12188321941022816,0.053725528636843385
0,5.762371685148733,0.892004733
1,2.815858017793519,-0.143683008
0,2.5594016394544177,0.5428864838526029
1,42.42621156021602,2.6151806890576674
0,5.948541175,0.908922105
0,0.905005042,-0.670107443
0,0.3996149302928831,0.14629898362336644
0,0.037075503,-0.417750087
0,-0.142568067,-0.307174561
0,0.9059959274403804,0.2703181747371412
0,0.012479758008376045,0.006145462
0,-0.074250044,-0.041412512
1,13.342214638994296,1.2520478393630354
0,0.5424239181402355,-0.585337234
0,0.038421695,0.018367440267329258
0,-0.022806538,-0.388251673
0,8.270991175821152,1.1016137042779746
0,21.586660360214356,1.8874223511409642
0,0.8126646383745437,-0.650036585
0,13.429928682994227,1.4510559459324344
0,0.602488987,0.20062176359875558
0,0.27285860025822295,0.10752515352673932
1,4.666632654410231,0.4110045260732903
0,0.6825335611811678,0.22012701916948113
0,2.6564959447338152,-0.955843363
0,-0.119241617,-0.072910753
0,-0.197988907,-0.220055388
0,-0.19990267,-0.195587977
0,-0.021710846,-0.388832812
0,-0.187110327,-0.149226635
0,0.6261740414224322,0.2064908464953257
0,0.2225947086990503,-0.490721416
0,11.628026415565309,1.3380524318478424
0,7.405745435,1.0333487288376082
1,2.9851724534526993,-0.392443474
0,0.9337762704814625,0.27618825489116433
1,2.9124978976974667,-0.050001402
0,0.9440633673066201,0.2783436771415757
1,2.8021808169301115,-0.220884525
0,1.6459443046328124,0.4076091349926879
1,13.853440446337286,-1.686838286
0,4.1459117460340185,-1.132299495
0,0.11050013890800048,-0.449198772
0,10.00391575657696,-1.628559817
0,-0.121563916,-0.07475138
0,2.9206359030810356,-0.990017203
0,0.25635340370879844,-0.502110378
0,-0.032372604,-0.016900357
0,3.5130204023738543,0.6617447884813524
0,2.4059674514560316,0.5219373174252778
0,0.16745431600345811,0.071091983
0,-0.15327633,-0.103331836
0,-0.17125906,-0.124183194
0,2.285634818021007,0.5050723109044926
1,21.74494186402869,1.746532397060408
0,2.5267306313669198,-0.938475542
0,-0.199874088,-0.205018206
0,7.498502060341048,-1.440846651
0,25.473684670930872,2.065995793064536
1,7.978015841462388,-1.217645895
0,7.533838261539504,1.0436911402385645
1,13.121970033798194,-1.636799919
0,1.791895544641803,-0.831172804
0,0.084156352,0.0383931
0,7.398647722144819,-1.432773111
1,19.91659538762333,1.6502213590607655
0,-0.145614549,-0.095706711
0,29.151464324724536,2.2228687263128615
1,4.088707857,0.30768254984585014
0,11.417791186989406,-1.724322222
0,10.978099336905164,-1.695198939
0,0.9438672397779485,0.2783026740000412
0,6.278648234905255,0.9383012110074604
1,5.072073932015972,-0.874102949
0,4.276549377180595,-1.146208157
0,0.7935507505985475,-0.645769167
0,1.7274170871578505,-0.820873109
1,11.826697984324346,1.143629263
1,15.802061896345355,1.4125794179726687
1,3.954014863790751,0.2804195799071373
0,10.785328030367719,-1.682250183
1,3.0514089492774876,-0.424236014
0,3.5025796715104143,0.6605323551744483
0,-0.060786399,-0.03313862
0,-0.069487785,-0.038437495
0,1.6706197909018703,-0.811656732
0,0.5000650146372566,0.17418311416664878
1,16.87569037453894,1.4778373207518625
0,-0.198139761,-0.21928854
0,0.45323484554243776,-0.561451199
0,2.129202402,-0.882525077
0,5.148377708359443,-1.234251199
1,11.716357866019619,1.1353919174549185
0,5.351302354948238,0.8536889820955934
0,3.514807661137135,0.661952164
1,3.5763485610922956,0.19404277968065733
1,13.341306943023024,1.251985326580336
0,13.479165220627252,1.4540353817634768
